城市,月份,住宅类型,面积段,环比,同比,定基,累计平均,来源URL
乌鲁木齐,2026-02,二手住宅,144m2以上,99.6,96.1,,96.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
唐山,2026-02,新建商品住宅,全部,99.5,93.9,,93.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
唐山,2026-02,二手住宅,全部,99.3,91.4,,91.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
唐山,2026-02,新建商品住宅,90m2及以下,99.5,94.0,,94.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
唐山,2026-02,新建商品住宅,90-144m2,99.5,93.6,,93.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
唐山,2026-02,新建商品住宅,144m2以上,99.6,94.4,,94.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
唐山,2026-02,二手住宅,90m2及以下,99.1,91.5,,91.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
唐山,2026-02,二手住宅,90-144m2,99.4,91.2,,91.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
唐山,2026-02,二手住宅,144m2以上,98.9,91.6,,91.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
秦皇岛,2026-02,新建商品住宅,全部,99.4,94.8,,95.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
秦皇岛,2026-02,二手住宅,全部,99.2,91.6,,91.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
秦皇岛,2026-02,新建商品住宅,90m2及以下,99.8,94.4,,94.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
秦皇岛,2026-02,新建商品住宅,90-144m2,99.3,95.2,,95.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
秦皇岛,2026-02,新建商品住宅,144m2以上,99.6,94.0,,94.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
秦皇岛,2026-02,二手住宅,90m2及以下,99.5,91.4,,91.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
秦皇岛,2026-02,二手住宅,90-144m2,99.0,91.8,,92.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
秦皇岛,2026-02,二手住宅,144m2以上,99.3,91.1,,91.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
包头,2026-02,新建商品住宅,全部,99.5,92.8,,92.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
包头,2026-02,二手住宅,全部,99.4,91.4,,91.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
包头,2026-02,新建商品住宅,90m2及以下,99.6,91.7,,91.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
包头,2026-02,新建商品住宅,90-144m2,99.6,93.0,,93.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
包头,2026-02,新建商品住宅,144m2以上,99.5,91.9,,91.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
包头,2026-02,二手住宅,90m2及以下,99.2,91.8,,92.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
包头,2026-02,二手住宅,90-144m2,99.6,91.2,,91.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
包头,2026-02,二手住宅,144m2以上,99.3,91.3,,91.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
丹东,2026-02,新建商品住宅,全部,99.7,97.5,,97.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
丹东,2026-02,二手住宅,全部,99.8,96.1,,96.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
丹东,2026-02,新建商品住宅,90m2及以下,99.8,96.9,,96.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
丹东,2026-02,新建商品住宅,90-144m2,99.8,97.8,,97.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
丹东,2026-02,新建商品住宅,144m2以上,99.5,96.8,,96.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
丹东,2026-02,二手住宅,90m2及以下,100.1,96.5,,96.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
丹东,2026-02,二手住宅,90-144m2,99.4,95.7,,96.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
丹东,2026-02,二手住宅,144m2以上,100.0,96.6,,96.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
锦州,2026-02,新建商品住宅,全部,99.7,96.8,,96.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
锦州,2026-02,二手住宅,全部,99.5,95.7,,95.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
锦州,2026-02,新建商品住宅,90m2及以下,99.5,97.0,,97.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
锦州,2026-02,新建商品住宅,90-144m2,99.7,97.2,,97.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
锦州,2026-02,新建商品住宅,144m2以上,99.9,95.7,,95.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
锦州,2026-02,二手住宅,90m2及以下,99.6,96.1,,96.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
锦州,2026-02,二手住宅,90-144m2,99.5,95.4,,95.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
锦州,2026-02,二手住宅,144m2以上,99.4,95.6,,95.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
吉林,2026-02,新建商品住宅,全部,99.8,97.3,,97.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
吉林,2026-02,二手住宅,全部,99.7,95.4,,95.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
吉林,2026-02,新建商品住宅,90m2及以下,99.9,96.9,,96.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
吉林,2026-02,新建商品住宅,90-144m2,99.9,97.3,,97.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
吉林,2026-02,新建商品住宅,144m2以上,99.7,97.8,,97.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
吉林,2026-02,二手住宅,90m2及以下,99.6,95.4,,95.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
吉林,2026-02,二手住宅,90-144m2,99.7,95.6,,95.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
吉林,2026-02,二手住宅,144m2以上,99.9,94.8,,94.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
牡丹江,2026-02,新建商品住宅,全部,99.7,98.1,,98.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
牡丹江,2026-02,二手住宅,全部,99.6,96.9,,96.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
牡丹江,2026-02,新建商品住宅,90m2及以下,99.6,97.2,,97.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
牡丹江,2026-02,新建商品住宅,90-144m2,99.8,98.6,,98.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
牡丹江,2026-02,新建商品住宅,144m2以上,99.5,96.3,,96.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
牡丹江,2026-02,二手住宅,90m2及以下,99.6,96.9,,96.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
牡丹江,2026-02,二手住宅,90-144m2,99.7,96.8,,96.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
牡丹江,2026-02,二手住宅,144m2以上,99.4,97.1,,97.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
无锡,2026-02,新建商品住宅,全部,99.6,95.4,,95.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
无锡,2026-02,二手住宅,全部,99.5,93.4,,93.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
无锡,2026-02,新建商品住宅,90m2及以下,99.7,95.5,,95.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
无锡,2026-02,新建商品住宅,90-144m2,99.7,95.3,,94.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
无锡,2026-02,新建商品住宅,144m2以上,99.5,95.4,,95.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
无锡,2026-02,二手住宅,90m2及以下,99.6,92.9,,93.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
无锡,2026-02,二手住宅,90-144m2,99.4,93.3,,93.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
无锡,2026-02,二手住宅,144m2以上,99.8,94.5,,94.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
徐州,2026-02,新建商品住宅,全部,100.0,94.9,,94.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
徐州,2026-02,二手住宅,全部,99.7,90.1,,89.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
徐州,2026-02,新建商品住宅,90m2及以下,100.0,95.3,,95.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
徐州,2026-02,新建商品住宅,90-144m2,99.9,94.4,,94.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
徐州,2026-02,新建商品住宅,144m2以上,100.3,96.0,,95.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
徐州,2026-02,二手住宅,90m2及以下,99.9,90.1,,89.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
徐州,2026-02,二手住宅,90-144m2,99.5,90.1,,90.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
徐州,2026-02,二手住宅,144m2以上,99.8,89.8,,89.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
扬州,2026-02,新建商品住宅,全部,99.5,94.7,,94.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
扬州,2026-02,二手住宅,全部,99.2,93.5,,93.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
扬州,2026-02,新建商品住宅,90m2及以下,99.5,94.4,,94.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
扬州,2026-02,新建商品住宅,90-144m2,99.4,95.1,,95.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
扬州,2026-02,新建商品住宅,144m2以上,99.9,93.8,,93.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
扬州,2026-02,二手住宅,90m2及以下,99.1,92.0,,92.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
扬州,2026-02,二手住宅,90-144m2,99.4,94.2,,94.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
扬州,2026-02,二手住宅,144m2以上,99.0,93.6,,93.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
温州,2026-02,新建商品住宅,全部,100.0,95.6,,95.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
温州,2026-02,二手住宅,全部,99.7,93.3,,93.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
温州,2026-02,新建商品住宅,90m2及以下,99.9,95.3,,95.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
温州,2026-02,新建商品住宅,90-144m2,100.0,95.5,,95.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
温州,2026-02,新建商品住宅,144m2以上,100.0,95.7,,95.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
温州,2026-02,二手住宅,90m2及以下,99.6,93.3,,93.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
温州,2026-02,二手住宅,90-144m2,99.7,93.3,,93.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
温州,2026-02,二手住宅,144m2以上,99.7,93.2,,93.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
金华,2026-02,新建商品住宅,全部,99.7,95.9,,96.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
金华,2026-02,二手住宅,全部,99.3,93.7,,93.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
金华,2026-02,新建商品住宅,90m2及以下,99.9,96.9,,96.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
金华,2026-02,新建商品住宅,90-144m2,99.7,96.0,,96.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
金华,2026-02,新建商品住宅,144m2以上,99.6,95.4,,95.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
金华,2026-02,二手住宅,90m2及以下,99.3,93.1,,93.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
金华,2026-02,二手住宅,90-144m2,99.3,93.9,,94.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
金华,2026-02,二手住宅,144m2以上,99.6,94.2,,94.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
蚌埠,2026-02,新建商品住宅,全部,99.6,96.2,,96.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
蚌埠,2026-02,二手住宅,全部,99.5,94.9,,95.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
蚌埠,2026-02,新建商品住宅,90m2及以下,99.9,96.9,,96.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
蚌埠,2026-02,新建商品住宅,90-144m2,99.6,96.4,,96.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
蚌埠,2026-02,新建商品住宅,144m2以上,99.6,95.7,,95.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
蚌埠,2026-02,二手住宅,90m2及以下,99.0,93.7,,94.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
蚌埠,2026-02,二手住宅,90-144m2,99.6,95.4,,95.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
蚌埠,2026-02,二手住宅,144m2以上,99.5,94.0,,94.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
安庆,2026-02,新建商品住宅,全部,99.8,96.5,,96.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
安庆,2026-02,二手住宅,全部,99.3,93.5,,93.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
安庆,2026-02,新建商品住宅,90m2及以下,100.0,98.3,,98.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
安庆,2026-02,新建商品住宅,90-144m2,99.9,96.8,,96.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
安庆,2026-02,新建商品住宅,144m2以上,99.7,95.2,,95.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
安庆,2026-02,二手住宅,90m2及以下,99.5,93.0,,93.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
安庆,2026-02,二手住宅,90-144m2,99.2,93.9,,93.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
安庆,2026-02,二手住宅,144m2以上,99.4,92.3,,92.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
泉州,2026-02,新建商品住宅,全部,99.7,96.9,,97.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
泉州,2026-02,二手住宅,全部,99.8,95.2,,95.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
泉州,2026-02,新建商品住宅,90m2及以下,100.0,98.5,,98.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
泉州,2026-02,新建商品住宅,90-144m2,99.7,96.1,,96.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
泉州,2026-02,新建商品住宅,144m2以上,99.8,98.1,,98.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
泉州,2026-02,二手住宅,90m2及以下,99.6,94.2,,94.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
泉州,2026-02,二手住宅,90-144m2,99.8,95.1,,95.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
泉州,2026-02,二手住宅,144m2以上,99.9,96.0,,95.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
九江,2026-02,新建商品住宅,全部,99.7,96.1,,96.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
九江,2026-02,二手住宅,全部,99.5,93.1,,93.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
九江,2026-02,新建商品住宅,90m2及以下,99.9,95.9,,96.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
九江,2026-02,新建商品住宅,90-144m2,99.7,95.9,,96.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
九江,2026-02,新建商品住宅,144m2以上,99.9,97.3,,97.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
九江,2026-02,二手住宅,90m2及以下,99.6,93.6,,93.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
九江,2026-02,二手住宅,90-144m2,99.5,93.0,,93.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
九江,2026-02,二手住宅,144m2以上,99.6,92.8,,92.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
赣州,2026-02,新建商品住宅,全部,99.6,95.6,,95.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
赣州,2026-02,二手住宅,全部,99.3,93.6,,93.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
赣州,2026-02,新建商品住宅,90m2及以下,99.7,97.0,,97.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
赣州,2026-02,新建商品住宅,90-144m2,99.5,95.5,,95.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
赣州,2026-02,新建商品住宅,144m2以上,100.0,95.7,,95.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
赣州,2026-02,二手住宅,90m2及以下,99.4,93.4,,93.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
赣州,2026-02,二手住宅,90-144m2,99.1,93.9,,94.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
赣州,2026-02,二手住宅,144m2以上,99.7,92.8,,93.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
烟台,2026-02,新建商品住宅,全部,99.4,95.8,,95.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
烟台,2026-02,二手住宅,全部,99.3,93.0,,93.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
烟台,2026-02,新建商品住宅,90m2及以下,99.6,96.0,,95.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
烟台,2026-02,新建商品住宅,90-144m2,99.4,95.7,,95.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
烟台,2026-02,新建商品住宅,144m2以上,99.5,96.0,,95.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
烟台,2026-02,二手住宅,90m2及以下,99.2,91.4,,91.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
烟台,2026-02,二手住宅,90-144m2,99.3,93.4,,93.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
烟台,2026-02,二手住宅,144m2以上,99.4,93.4,,93.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
济宁,2026-02,新建商品住宅,全部,99.6,95.1,,95.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
济宁,2026-02,二手住宅,全部,99.4,93.0,,93.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
济宁,2026-02,新建商品住宅,90m2及以下,99.5,97.4,,97.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
济宁,2026-02,新建商品住宅,90-144m2,99.6,94.3,,94.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
济宁,2026-02,新建商品住宅,144m2以上,99.7,96.4,,96.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
济宁,2026-02,二手住宅,90m2及以下,99.2,91.1,,91.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
济宁,2026-02,二手住宅,90-144m2,99.4,93.0,,93.3,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
济宁,2026-02,二手住宅,144m2以上,99.7,93.9,,94.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
洛阳,2026-02,新建商品住宅,全部,99.4,95.6,,95.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
洛阳,2026-02,二手住宅,全部,99.5,95.6,,95.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
洛阳,2026-02,新建商品住宅,90m2及以下,99.4,94.7,,94.8,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
洛阳,2026-02,新建商品住宅,90-144m2,99.4,95.6,,95.9,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
洛阳,2026-02,新建商品住宅,144m2以上,99.6,95.9,,96.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
洛阳,2026-02,二手住宅,90m2及以下,99.7,94.7,,94.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
洛阳,2026-02,二手住宅,90-144m2,99.5,96.0,,96.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
洛阳,2026-02,二手住宅,144m2以上,99.4,95.7,,95.7,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
平顶山,2026-02,新建商品住宅,全部,99.6,97.9,,98.1,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
平顶山,2026-02,二手住宅,全部,99.4,92.9,,93.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
平顶山,2026-02,新建商品住宅,90m2及以下,100.0,99.3,,99.2,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
平顶山,2026-02,新建商品住宅,90-144m2,99.6,97.8,,98.0,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
平顶山,2026-02,新建商品住宅,144m2以上,99.6,98.1,,98.4,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
平顶山,2026-02,二手住宅,90m2及以下,99.4,93.3,,93.5,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
平顶山,2026-02,二手住宅,90-144m2,99.5,92.6,,92.6,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962774.html
